SRR29528354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/054/SRR29528354/SRR29528354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/054/SRR29528354/SRR29528354_2.fastq.gz	71248097
SRR29528355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/055/SRR29528355/SRR29528355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/055/SRR29528355/SRR29528355_2.fastq.gz	57752495
SRR29528356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/056/SRR29528356/SRR29528356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/056/SRR29528356/SRR29528356_2.fastq.gz	41741028
SRR29528357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/057/SRR29528357/SRR29528357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/057/SRR29528357/SRR29528357_2.fastq.gz	53280556
SRR29528358	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/058/SRR29528358/SRR29528358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/058/SRR29528358/SRR29528358_2.fastq.gz	66685105
SRR29528359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/059/SRR29528359/SRR29528359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/059/SRR29528359/SRR29528359_2.fastq.gz	51799721
